ID zákazníka,Segment,Priorita,Skóre konverze,Byl MAIN,Výzva 1 (kód),Výzva 1,Výzva 1 - důvod,Výzva 2 (kód),Výzva 2,Výzva 2 - důvod,Výzva 3 (kód),Výzva 3,Výzva 3 - důvod,Příjem splněn (podíl),Transakce splněny (podíl),Avg příjem (Kč),Avg transakce,Avg SPB login,Avg DC platby,Avg zůstatek (Kč),Věk,Pohlaví,Zákazník od roku,Datum spuštění
8078,SECONDARY,MEDIUM,32.1,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 2,599 Kč/měs., chybí 12,401 Kč",C2,Zaplatit 10x kartou za měsíc,9 plateb — blízko cíle,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.0,1.0,2599.0,11.0,7.3,9.0,368093.0,54,M,2025,2026-06-15
3532,SECONDARY,LOW,14.5,False,C1,Přijmout 15 000 Kč na účet,"příjem 1,000 Kč/měs., chybí 14,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.17,0.33,1000.0,0.7,15.3,0.0,3264.0,62,M,2024,2026-06-15
1120,SECONDARY,LOW,1.7,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,1 plateb kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 30 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.0,0.0,0.7,1.0,0.7,664.0,30,M,2022,2026-06-15
7440,SECONDARY,LOW,14.6,False,C1,Přijmout 15 000 Kč na účet,"příjem 5,400 Kč/měs., chybí 9,600 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,0.0,0.0,5400.0,2.0,0.0,0.0,6881.0,41,M,2021,2026-06-15
3825,SECONDARY,LOW,13.5,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,18.0,0.0,31.0,80,M,2021,2026-06-15
2226,SECONDARY,HIGH,67.7,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 147,590 Kč; nemá investiční produkt",0.17,1.0,10760.0,9.3,17.7,0.0,147590.0,45,M,2016,2026-06-15
8109,SECONDARY,HIGH,94.2,True,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 23 — typický uživatel streamingu; aktivní kartou — přechod snadný,C5,Vložit 10 000 Kč do investic,věk 23 let; nemá investiční produkt,,,,0.67,1.0,16485.0,77.0,19.0,60.7,-1480.0,23,M,2025,2026-06-15
2008,SECONDARY,MEDIUM,54.0,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 500,792 Kč; nemá investiční produkt",0.33,1.0,0.0,19.7,6.0,19.7,500792.0,59,F,2009,2026-06-15
3291,SECONDARY,LOW,18.0,False,C1,Přijmout 15 000 Kč na účet,"příjem 5,000 Kč/měs., chybí 10,000 Kč",C2,Zaplatit 10x kartou za měsíc,1 plateb kartou; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.0,0.0,5000.0,1.0,0.0,0.7,53480.0,76,F,2019,2026-06-15
7655,SECONDARY,LOW,5.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 82,860 Kč; nemá investiční produkt",C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",0.0,0.0,0.0,0.0,0.0,0.0,82860.0,75,F,2021,2026-06-15
4721,SECONDARY,MEDIUM,35.2,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 500,562 Kč; nemá investiční produkt",0.0,1.0,0.0,16.0,8.3,16.0,500562.0,48,M,2025,2026-06-15
8905,SECONDARY,LOW,13.9,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.7,17.7,0.0,31.0,31,F,2018,2026-06-15
4707,SECONDARY,LOW,0.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,0.0,0.0,8581.0,65,F,2022,2026-06-15
8915,SECONDARY,HIGH,61.5,True,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C5,Vložit 10 000 Kč do investic,nemá investiční produkt,0.5,1.0,16185.0,6.0,7.3,0.0,511.0,55,F,2019,2026-06-15
3571,SECONDARY,MEDIUM,53.2,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 499,144 Kč; nemá investiční produkt",0.17,0.83,1463.0,12.3,15.0,12.3,499144.0,77,F,2025,2026-06-15
2222,SECONDARY,LOW,14.8,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 4,333 Kč/měs., chybí 10,667 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.67,4333.0,4.7,0.0,0.0,0.0,58,M,2016,2026-06-15
8987,SECONDARY,MEDIUM,25.5,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 5,094 Kč/měs., chybí 9,906 Kč",C2,Zaplatit 10x kartou za měsíc,4 plateb kartou; má příjem — může platit kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.0,0.33,5094.0,5.7,7.7,4.3,6368.0,54,M,2021,2026-06-15
9404,SECONDARY,MEDIUM,41.0,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 5,000 Kč/měs., chybí 10,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 594,691 Kč; nemá investiční produkt",0.0,1.0,5000.0,13.7,5.3,13.3,594691.0,61,F,2023,2026-06-15
1447,SECONDARY,MEDIUM,51.4,False,C2,Zaplatit 10x kartou za měsíc,1 plateb kartou; má příjem — může platit kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 35 — typický uživatel streamingu; předplatné zatím není přes banku,C5,Vložit 10 000 Kč do investic,věk 35 let; nemá investiční produkt,0.17,0.83,15333.0,5.3,7.7,0.7,10201.0,35,M,2022,2026-06-15
6934,SECONDARY,MEDIUM,28.7,False,C1,Přijmout 15 000 Kč na účet,"příjem 10,000 Kč/měs., chybí 5,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 116,124 Kč; nemá investiční produkt",0.33,0.33,10000.0,0.3,0.0,0.0,116124.0,61,M,2021,2026-06-15
9478,SECONDARY,LOW,0.5,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,0 plateb kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 21 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.33,0.0,0.3,0.0,0.3,-1031.0,21,F,2023,2026-06-15
9303,SECONDARY,MEDIUM,28.8,False,C1,Přijmout 15 000 Kč na účet,"příjem 8,000 Kč/měs., chybí 7,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C5,Vložit 10 000 Kč do investic,nemá investiční produkt,0.17,0.17,8000.0,1.7,4.7,0.0,13673.0,61,F,2025,2026-06-15
1986,SECONDARY,LOW,0.6,False,C1,Přijmout 15 000 Kč na účet,"příjem 100 Kč/měs., chybí 14,900 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 33 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.17,100.0,0.3,0.0,0.0,74.0,33,F,2022,2026-06-15
1853,SECONDARY,MEDIUM,33.5,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 3,333 Kč/měs., chybí 11,667 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.0,1.0,3333.0,13.7,8.3,11.7,-1374.0,45,F,2023,2026-06-15
3175,SECONDARY,MEDIUM,28.5,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C2,Zaplatit 10x kartou za měsíc,5 plateb kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 26 — typický uživatel streamingu; aktivní kartou — přechod snadný,0.0,0.83,1467.0,5.0,3.7,4.7,-1259.0,26,M,2023,2026-06-15
2199,SECONDARY,HIGH,62.4,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C2,Zaplatit 10x kartou za měsíc,9 plateb — blízko cíle; má příjem — může platit kartou,C5,Vložit 10 000 Kč do investic,věk 44 let; nemá investiční produkt,0.17,1.0,10233.0,11.7,10.0,8.7,5960.0,44,F,2021,2026-06-15
6177,SECONDARY,LOW,22.4,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 4,304 Kč/měs., chybí 10,696 Kč",C2,Zaplatit 10x kartou za měsíc,3 plateb kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 27 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.33,4304.0,6.0,6.7,2.7,-48.0,27,F,2022,2026-06-15
2460,SECONDARY,HIGH,64.9,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C5,Vložit 10 000 Kč do investic,věk 32 let; nemá investiční produkt,,,,0.17,1.0,4790.0,56.3,11.7,46.0,1411.0,32,M,2021,2026-06-15
6537,SECONDARY,LOW,1.1,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.17,0.0,0.0,0.0,1.5,0.0,0.0,81,F,2025,2026-06-15
4071,SECONDARY,MEDIUM,50.2,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 937,045 Kč; nemá investiční produkt",0.17,1.0,66.0,46.0,0.0,46.0,937045.0,69,M,2008,2026-06-15
5714,SECONDARY,HIGH,60.7,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.17,1.0,5667.0,25.7,3.3,25.7,762.0,53,M,2021,2026-06-15
1859,SECONDARY,HIGH,67.4,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 14,299 Kč/měs., chybí 701 Kč",C5,Vložit 10 000 Kč do investic,"zůstatek 277,093 Kč; nemá investiční produkt",C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.0,1.0,14299.0,17.0,7.3,13.0,277093.0,76,F,2001,2026-06-15
5332,SECONDARY,HIGH,83.8,True,C2,Zaplatit 10x kartou za měsíc,5 plateb — blízko cíle; má příjem — může platit kartou,C5,Vložit 10 000 Kč do investic,věk 41 let; nemá investiční produkt,,,,0.33,1.0,16323.0,19.3,15.7,5.3,-955.0,41,F,2023,2026-06-15
9172,SECONDARY,LOW,0.8,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,1.0,0.0,-1057.0,54,M,2023,2026-06-15
2034,SECONDARY,HIGH,92.2,True,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 486,576 Kč; nemá investiční produkt",C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.33,1.0,745678.0,23.3,9.7,22.0,486576.0,76,M,2021,2026-06-15
2610,SECONDARY,LOW,2.9,False,C1,Přijmout 15 000 Kč na účet,"příjem 300 Kč/měs., chybí 14,700 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,300.0,0.7,2.0,0.0,-1638.0,35,M,2023,2026-06-15
4976,SECONDARY,LOW,8.9,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 3,119 Kč/měs., chybí 11,881 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,3119.0,0.7,1.3,0.0,5625.0,43,F,2023,2026-06-15
7227,SECONDARY,LOW,6.3,False,C1,Přijmout 15 000 Kč na účet,"příjem 1,000 Kč/měs., chybí 14,000 Kč",C2,Zaplatit 10x kartou za měsíc,1 plateb kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.17,1000.0,1.3,2.7,1.3,486.0,72,F,2023,2026-06-15
4197,SECONDARY,MEDIUM,47.6,False,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C5,Vložit 10 000 Kč do investic,nemá investiční produkt,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",předplatné zatím není přes banku,0.33,0.17,43632.0,4.0,11.5,0.0,5462.0,75,F,2026,2026-06-15
3101,SECONDARY,HIGH,64.3,False,C2,Zaplatit 10x kartou za měsíc,5 plateb kartou; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 431,178 Kč; nemá investiční produkt",0.17,1.0,27894.0,12.0,13.3,4.7,431178.0,52,F,2025,2026-06-15
193,SECONDARY,MEDIUM,51.6,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 146,913 Kč; nemá investiční produkt",0.17,1.0,1333.0,18.0,2.0,18.0,146913.0,46,F,2021,2026-06-15
3695,SECONDARY,HIGH,95.5,True,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,C5,Vložit 10 000 Kč do investic,nemá investiční produkt,,,,0.67,1.0,28170.0,29.0,22.0,11.0,35539.0,54,M,2014,2026-06-15
7330,SECONDARY,MEDIUM,31.4,False,C1,Přijmout 15 000 Kč na účet,"příjem 9,500 Kč/měs., chybí 5,500 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C5,Vložit 10 000 Kč do investic,nemá investiční produkt,0.0,0.5,9500.0,2.0,3.0,0.0,17785.0,60,F,2021,2026-06-15
1995,SECONDARY,LOW,17.7,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 2,333 Kč/měs., chybí 12,667 Kč",C2,Zaplatit 10x kartou za měsíc,6 plateb — blízko cíle,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,1.0,2333.0,5.7,5.0,5.7,387.0,77,M,2022,2026-06-15
8512,SECONDARY,LOW,3.5,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,0 plateb kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.17,0.0,0.3,4.0,0.3,-101.0,40,M,2026,2026-06-15
9839,SECONDARY,MEDIUM,26.2,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; příjem 100 Kč/měs., chybí 14,900 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 14 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.33,100.0,0.0,14.7,0.0,2226.0,14,F,2023,2026-06-15
1905,SECONDARY,MEDIUM,35.5,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 5,333 Kč/měs., chybí 9,667 Kč",C2,Zaplatit 10x kartou za měsíc,3 plateb kartou; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.0,0.83,5333.0,3.7,17.0,3.3,201828.0,61,F,2022,2026-06-15
3986,SECONDARY,MEDIUM,28.6,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 488,967 Kč; nemá investiční produkt",0.0,1.0,0.0,14.3,3.0,14.0,488967.0,61,M,2025,2026-06-15
8139,SECONDARY,LOW,7.6,False,C1,Přijmout 15 000 Kč na účet,"příjem 1,833 Kč/měs., chybí 13,167 Kč",C2,Zaplatit 10x kartou za měsíc,1 plateb kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.17,1833.0,1.3,2.0,1.0,1057.0,37,M,2016,2026-06-15
4666,SECONDARY,LOW,5.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 1,700 Kč/měs., chybí 13,300 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.17,0.0,1700.0,1.0,0.0,0.0,7150.0,49,M,2021,2026-06-15
695,SECONDARY,LOW,1.8,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 29 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.0,0.0,0.3,2.0,0.0,108.0,29,F,2022,2026-06-15
3867,SECONDARY,LOW,6.2,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 156,163 Kč; nemá investiční produkt",C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",0.0,0.0,0.0,0.0,1.7,0.0,156163.0,52,M,2022,2026-06-15
3785,SECONDARY,LOW,6.5,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,2.0,0.0,19083.0,54,M,2022,2026-06-15
2607,SECONDARY,HIGH,95.0,True,C5,Vložit 10 000 Kč do investic,"zůstatek 106,098 Kč; věk 32 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 32 — typický uživatel streamingu; aktivní kartou — přechod snadný,0.33,0.5,48526.0,25.0,13.3,24.0,106098.0,32,M,2026,2026-06-15
5545,SECONDARY,LOW,21.4,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,7 plateb — blízko cíle,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.0,1.0,0.0,9.7,4.3,7.0,457669.0,76,M,2002,2026-06-15
4531,SECONDARY,LOW,5.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 175,733 Kč; nemá investiční produkt",C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",0.0,0.0,0.0,0.0,0.0,0.0,175733.0,64,F,2021,2026-06-15
